,Handle,Title,Type,Tags,Color (product.metafields.custom.colors),Craft (product.metafields.custom.craft),Delivery (product.metafields.custom.delivery),Fabric (product.metafields.custom.fabric),Fit (product.metafields.custom.fit),List of Colors (product.metafields.custom.list_of_colors),description,Fabric,Embroidery,Craft,Fit,Delivery
10087,osha-saree,,,,,,,,,,,,,,,
10088,osha-saree,,,,,,,,,,,,,,,
10089,osha-saree,,,,,,,,,,,,,,,
10090,para-saree,Para Saree Set,Saree Set,"Banarsia, Black, Couture, DLVRY 4 weeks, Fitted, Handloom Mulmul, Not On Sale, Sangeet",Black,Zardoz Work,4 Weeks,Handloom Mulmul,Fitted,,Featuring a black handloom cotton embroidered saree paired with an embroidered boat neck blouse.,Handloom Mulmul,"Resham thread, and applique zardoz embroidery enhance with metallic sequins and zari work.",Zardoz,Fitted,4 weeks
10091,para-saree,,,,,,,,,,,,,,,
10092,para-saree,,,,,,,,,,,,,,,
10093,para-saree,,,,,,,,,,,,,,,
10094,para-saree,,,,,,,,,,,,,,,
10095,para-saree,,,,,,,,,,,,,,,
10096,para-saree,,,,,,,,,,,,,,,
10097,para-saree,,,,,,,,,,,,,,,
10098,para-saree,,,,,,,,,,,,,,,
10099,para-saree,,,,,,,,,,,,,,,
10100,vaari-saree,Vaari Saree Set,Saree Set,"Banarasi Tissue, Banarsia, Beige, Couture, DLVRY 4 weeks, Engagement, Fitted, Not On Sale",Beige,Gota Patti,4 Weeks,Banarasi Tissue,Fitted,,Featuring a beige cotton tissue embroidered saree paired with black raw silk embroidered deep neck blouse.,Banarasi Tissue,"Antique gold metallic zari, sequins and gota patti embroidery with stone work.",Gota Patti,Fitted,4 weeks
10101,vaari-saree,,,,,,,,,,,,,,,
10102,vaari-saree,,,,,,,,,,,,,,,
10103,vaari-saree,,,,,,,,,,,,,,,
10104,vaari-saree,,,,,,,,,,,,,,,
10105,vaari-saree,,,,,,,,,,,,,,,
10106,vaari-saree,,,,,,,,,,,,,,,
10107,vaari-saree,,,,,,,,,,,,,,,
10108,vaari-saree,,,,,,,,,,,,,,,
10109,vaari-saree,,,,,,,,,,,,,,,
10110,jhalak-kurta-set,Jhalak Kurta Set,Kurta Set,"Banarsia, Blue, Couture, DLVRY 4 weeks, Fitted, Not On Sale, Raw Silk, Sangeet",Blue,Zardoz Work,4 Weeks,Raw Silk,Fitted,,Featuring blue full length anarkali with contrast silk thread embroidery accentuated with an embroidered belt.,Raw Silk,Cotton threadwork and metallic zardozi embroidery.,Zardoz,Fitted,4 weeks
10111,jhalak-kurta-set,,,,,,,,,,,,,,,
10112,jhalak-kurta-set,,,,,,,,,,,,,,,
10113,jhalak-kurta-set,,,,,,,,,,,,,,,
10114,jhalak-kurta-set,,,,,,,,,,,,,,,
10115,jhalak-kurta-set,,,,,,,,,,,,,,,
10116,jhalak-kurta-set,,,,,,,,,,,,,,,
10117,jhalak-kurta-set,,,,,,,,,,,,,,,
10118,jhalak-kurta-set,,,,,,,,,,,,,,,
10119,jhalak-kurta-set,,,,,,,,,,,,,,,
10120,shonee-anarkali-set,Shonee Anarkali Set,Anarkali Set,"Banarsia, Comfortable Fit, Couture, DLVRY 4 weeks, Not On Sale, Pink, Sangeet, Tussar Silk",Pink,Zardoz Work,4 Weeks,Pure Moonga Silk,Comfortable Fit,,This set featuring Pink embroidered short geathered shirt and salwar paired with yellow dupatta,Tussar Silk,Cotton threadwork and metallic zardozi embroidery,Zardoz,Comfortable Fit,4 weeks
10121,shonee-anarkali-set,,,,,,,,,,,,,,,
10122,shonee-anarkali-set,,,,,,,,,,,,,,,
10123,shonee-anarkali-set,,,,,,,,,,,,,,,
10124,shonee-anarkali-set,,,,,,,,,,,,,,,
10125,shonee-anarkali-set,,,,,,,,,,,,,,,
10126,shonee-anarkali-set,,,,,,,,,,,,,,,
10127,shonee-anarkali-set,,,,,,,,,,,,,,,
10128,shonee-anarkali-set,,,,,,,,,,,,,,,
10129,shonee-anarkali-set,,,,,,,,,,,,,,,
10130,jalsa-anarkali-set,Jalsa Anarkali Set,Anarkali Set,"Banarsia, Black, Couture, DLVRY 4 weeks, Fitted, Handloom Mulmul, Not On Sale, Sangeet",Black,Zardoz Work,4 Weeks,Handloom Mulmul,Fitted,,This set features a black embroidered kalidar open jacket with long anarkali.,Handloom Mulmul,"Resham thread, and applique zardoz embroidery enhanced with metallic sequins and zari work.",Zardoz,Fitted,4 weeks
10131,jalsa-anarkali-set,,,,,,,,,,,,,,,
10132,jalsa-anarkali-set,,,,,,,,,,,,,,,
10133,jalsa-anarkali-set,,,,,,,,,,,,,,,
10134,jalsa-anarkali-set,,,,,,,,,,,,,,,
10135,jalsa-anarkali-set,,,,,,,,,,,,,,,
10136,jalsa-anarkali-set,,,,,,,,,,,,,,,
10137,jalsa-anarkali-set,,,,,,,,,,,,,,,
10138,jalsa-anarkali-set,,,,,,,,,,,,,,,
10139,jalsa-anarkali-set,,,,,,,,,,,,,,,
10140,hemal-kurta-set,Hemal Kurta Set,Kurta Set,"Banarsia, Couture, DLVRY 4 weeks, Fitted, Haldi, Not On Sale, Raw Silk, Yellow",Yellow,Zardoz Work,4 Weeks,Raw Silk,Fitted,,This set features yellow long straight achkan paired with a churidaar.,Raw Silk,"Resham thread, and applique zardoz embroidery enhanced with metallic sequins and zari work.",Zardoz,Fitted,4 weeks
10141,hemal-kurta-set,,,,,,,,,,,,,,,
10142,hemal-kurta-set,,,,,,,,,,,,,,,
10143,hemal-kurta-set,,,,,,,,,,,,,,,
10144,hemal-kurta-set,,,,,,,,,,,,,,,
10145,hemal-kurta-set,,,,,,,,,,,,,,,
10146,hemal-kurta-set,,,,,,,,,,,,,,,
10147,hemal-kurta-set,,,,,,,,,,,,,,,
10148,hemal-kurta-set,,,,,,,,,,,,,,,
10149,hemal-kurta-set,,,,,,,,,,,,,,,
10150,kyra-anarkali-set,Kyra Anarkali Set,Anarkali Set,"Banarsia, Beige, BEST SELLER, Couture, DLVRY 6 weeks, Fitted, Not On Sale, Sangeet, Silk Organza",Beige,Resham Thread Embroidery,6 Weeks,Silk Organza,Fitted,,This set features beige embridered short anarkali and lycra crepe churidaar paired with black handloom maheshwari cotton embroidered dupatta.,Silk Organza,Tonal and multicolour resham thread embroidery with sequins work.,Resham Thread Work,Fitted,6 weeks
10151,kyra-anarkali-set,,,,,,,,,,,,,,,
10152,kyra-anarkali-set,,,,,,,,,,,,,,,
10153,kyra-anarkali-set,,,,,,,,,,,,,,,
10154,kyra-anarkali-set,,,,,,,,,,,,,,,
10155,kyra-anarkali-set,,,,,,,,,,,,,,,
10156,kyra-anarkali-set,,,,,,,,,,,,,,,
10157,kyra-anarkali-set,,,,,,,,,,,,,,,
10158,kyra-anarkali-set,,,,,,,,,,,,,,,
10159,kyra-anarkali-set,,,,,,,,,,,,,,,
10160,paro-lehenga-set,Paro Lehenga Set,Lehenga Set,"Banarsia, Beige, Comfortable Fit, Couture, DLVRY 6 weeks, Engagement, Not On Sale, Pure Moonga Silk, Tussar Moonga",Beige,Kasab embroidery,6 Weeks,Pure Moonga Silk,Comfortable Fit,,This set features beige embroidered lehenga and gold banarasi embroidered blouse enhanced with a separate red banarasi dupatta. The cost of the banarasi dupatta will be additional.,Tussar Moonga,Antique gold zari aari work on lehenga with antique gold metallic zardoz embroidered blouse.,Kasab,Comfortable Fit,6 weeks
10161,paro-lehenga-set,,,,,,,,,,,,,,,
10162,paro-lehenga-set,,,,,,,,,,,,,,,
10163,paro-lehenga-set,,,,,,,,,,,,,,,
10164,paro-lehenga-set,,,,,,,,,,,,,,,
10165,paro-lehenga-set,,,,,,,,,,,,,,,
10166,paro-lehenga-set,,,,,,,,,,,,,,,
10167,paro-lehenga-set,,,,,,,,,,,,,,,
10168,paro-lehenga-set,,,,,,,,,,,,,,,
10169,paro-lehenga-set,,,,,,,,,,,,,,,
10170,josha-lehenga-set,Josha Lehenga Set,Lehenga Set,"Banarasi Brocade, Banarsia, Blue, Couture, DLVRY 12 WEEKS, Engagement, Fitted, Not On Sale",Blue,Banarasi,12 Weeks,Banarasi Brocade,Fitted,,This set features deep blue embroidered banarasi lehenga and beige embroidered blouse with a hand embroidered dupatta.,Banarasi Brocade,"Antique gold metallic zari, sequins and zardoz embroidery with pearls.",Banarasi,Fitted,12 weeks
10171,josha-lehenga-set,,,,,,,,,,,,,,,
10172,josha-lehenga-set,,,,,,,,,,,,,,,
10173,josha-lehenga-set,,,,,,,,,,,,,,,
10174,josha-lehenga-set,,,,,,,,,,,,,,,
10175,josha-lehenga-set,,,,,,,,,,,,,,,
10176,josha-lehenga-set,,,,,,,,,,,,,,,
10177,josha-lehenga-set,,,,,,,,,,,,,,,
10178,josha-lehenga-set,,,,,,,,,,,,,,,
10179,josha-lehenga-set,,,,,,,,,,,,,,,
10180,lohita-kurta-set,Lohita Kurta Set,Kurta Set,"Banarsia, Comfortable Fit, Couture, DLVRY 7 weeks, Handloom Cotton, Not On Sale, Red, Sangeet",Red,Zardoz Work,7 Weeks,Handloom Cotton,Comfortable Fit,,This set features red embroidered long straight shirt with embroidered loose bottoms and beige tulle dupatta.,Handloom Cotton,"Antique gold metallic zari, sequins and gota work embroidery with stone work",Zardoz,Comfortable Fit,7 weeks
10181,lohita-kurta-set,,,,,,,,,,,,,,,
10182,lohita-kurta-set,,,,,,,,,,,,,,,
10183,lohita-kurta-set,,,,,,,,,,,,,,,
10184,lohita-kurta-set,,,,,,,,,,,,,,,
10185,lohita-kurta-set,,,,,,,,,,,,,,,
10186,lohita-kurta-set,,,,,,,,,,,,,,,
10187,lohita-kurta-set,,,,,,,,,,,,,,,
10188,lohita-kurta-set,,,,,,,,,,,,,,,
10189,lohita-kurta-set,,,,,,,,,,,,,,,
10190,kosha-sharara-set,Kosha Sharara Set,Sharara Set,"Banarsia, Comfortable Fit, Couture, DLVRY 7 weeks, Engagement, Green, Handloom Cotton, Not On Sale",Green,Zardoz Work,7 Weeks,Handloom Cotton,Comfortable Fit,,This green gathered short embroidered shirt and gharara paired with an organza dupatta.,Handloom Cotton,"Antique gold metallic zari, sequins and gota work embroidery with stone work.",Zardoz,Comfortable Fit,7 weeks
10191,kosha-sharara-set,,,,,,,,,,,,,,,
10192,kosha-sharara-set,,,,,,,,,,,,,,,
10193,kosha-sharara-set,,,,,,,,,,,,,,,
10194,kosha-sharara-set,,,,,,,,,,,,,,,
10195,kosha-sharara-set,,,,,,,,,,,,,,,
10196,kosha-sharara-set,,,,,,,,,,,,,,,
10197,kosha-sharara-set,,,,,,,,,,,,,,,
10198,kosha-sharara-set,,,,,,,,,,,,,,,
10199,kosha-sharara-set,,,,,,,,,,,,,,,
10200,sara-anarkali-set,Sara Anarkali Set,Anarkali Set,"Banarsia, Couture, DLVRY 7 weeks, Engagement, Fitted, Handloom Mulmul, Not On Sale, Red",Red,Zardoz Work,7 Weeks,Handloom Mulmul,Fitted,,This sultani surk red set features a handloom maheshwari cotton embroidered angrakha anarkali with a loose bottom.,Handloom Mulmul,Resham thread with zari dori embroidery and sequins work.,Zardoz,Fitted,7 weeks
10201,sara-anarkali-set,,,,,,,,,,,,,,,
10202,sara-anarkali-set,,,,,,,,,,,,,,,
10203,sara-anarkali-set,,,,,,,,,,,,,,,
10204,sara-anarkali-set,,,,,,,,,,,,,,,
10205,sara-anarkali-set,,,,,,,,,,,,,,,
10206,sara-anarkali-set,,,,,,,,,,,,,,,
10207,sara-anarkali-set,,,,,,,,,,,,,,,
10208,sara-anarkali-set,,,,,,,,,,,,,,,
10209,sara-anarkali-set,,,,,,,,,,,,,,,
10210,heer-lehenga-set,Heer Lehenga Set,Lehenga Set,"Banarsia, Couture, DLVRY 8 weeks, Engagement, Fitted, Not On Sale, Raw Silk, Yellow",Yellow,Zardoz Work,8 Weeks,Raw Silk,Fitted,,"This set features an embroidered raw silk bridal lehenga, blouse enhanced with dual shade organza dupatta.",Raw Silk,"Multicolored resham, sequins and mettallic zardozi embroidery enhanced with antique gold zari, and dori work.",Zardoz,Fitted,8 weeks
10211,heer-lehenga-set,,,,,,,,,,,,,,,
10212,heer-lehenga-set,,,,,,,,,,,,,,,
10213,heer-lehenga-set,,,,,,,,,,,,,,,
10214,heer-lehenga-set,,,,,,,,,,,,,,,
10215,heer-lehenga-set,,,,,,,,,,,,,,,
10216,heer-lehenga-set,,,,,,,,,,,,,,,
10217,heer-lehenga-set,,,,,,,,,,,,,,,
10218,heer-lehenga-set,,,,,,,,,,,,,,,
10219,heer-lehenga-set,,,,,,,,,,,,,,,
10220,badra-anarkali-set,Badra Anarkali Set,Anarkali Set,"Banarsia, Beige, Couture, DLVRY 5 weeks, Fitted, Handloom Cotton, Not On Sale, Sagan",Beige,Zardoz Work,5 Weeks,Handloom Cotton,Fitted,,An banarasi tie up embroidered jacket paired up with beige handloom cotton floor length anarkali.,Handloom Cotton,Antique gold zari machine aari embroidery enhanced using sequins and dabka hand embroidery.,Zardoz,Fitted,5 weeks
10221,badra-anarkali-set,,,,,,,,,,,,,,,
10222,badra-anarkali-set,,,,,,,,,,,,,,,
10223,badra-anarkali-set,,,,,,,,,,,,,,,
10224,badra-anarkali-set,,,,,,,,,,,,,,,
10225,badra-anarkali-set,,,,,,,,,,,,,,,
10226,badra-anarkali-set,,,,,,,,,,,,,,,
10227,badra-anarkali-set,,,,,,,,,,,,,,,
10228,badra-anarkali-set,,,,,,,,,,,,,,,
10229,badra-anarkali-set,,,,,,,,,,,,,,,
10230,sampa-sharara-set,Sampa Sharara Set,Sharara Set,"Banarsia, Comfortable Fit, DLVRY 8 weeks, Not On Sale, Pink, Pret, Sangeet, Tussar Silk",Pink,Resham Thread Embroidery,8 Weeks,Pure Moonga Silk,Comfortable Fit,,Featuring a double layer pink tussar kurta accentuated with flowy hem buti embroidered palazzos. It comes alongwith contrast beige dupatta.,Tussar Silk,Resham thread with zari.,Resham Thread Work,Comfortable Fit,8 weeks
10231,sampa-sharara-set,,,,,,,,,,,,,,,
10232,sampa-sharara-set,,,,,,,,,,,,,,,
10233,sampa-sharara-set,,,,,,,,,,,,,,,
10234,sampa-sharara-set,,,,,,,,,,,,,,,
10235,sampa-sharara-set,,,,,,,,,,,,,,,
10236,sampa-sharara-set,,,,,,,,,,,,,,,
10237,sampa-sharara-set,,,,,,,,,,,,,,,
10238,sampa-sharara-set,,,,,,,,,,,,,,,
10239,sampa-sharara-set,,,,,,,,,,,,,,,
10240,jhilmil-skirt-top,Jhilmil Skirt & Top,Skirt & Top,"Banarasi Brocade, Banarsia, Comfortable Fit, DLVRY 12 WEEKS, Green, Mehendi, Not On Sale, Pret",Green,Zardoz Work,12 Weeks,Banarasi Brocade,Comfortable Fit,,This set features green embroidred shawl collar crop top paired with a banarasi brocade skirt.,Banarasi Brocade,"Antique gold zari hand aari embroidery enhanced using sequins, bugle beads, small beads and dabka.",Zardoz,Comfortable Fit,12 weeks
10241,jhilmil-skirt-top,,,,,,,,,,,,,,,
10242,jhilmil-skirt-top,,,,,,,,,,,,,,,
10243,jhilmil-skirt-top,,,,,,,,,,,,,,,
10244,jhilmil-skirt-top,,,,,,,,,,,,,,,
10245,jhilmil-skirt-top,,,,,,,,,,,,,,,
10246,jhilmil-skirt-top,,,,,,,,,,,,,,,
10247,jhilmil-skirt-top,,,,,,,,,,,,,,,
10248,jhilmil-skirt-top,,,,,,,,,,,,,,,
10249,jhilmil-skirt-top,,,,,,,,,,,,,,,
10250,mahi-kurta-set,Mahi Kurta Set,Kurta Set,"Banarsia, Comfortable Fit, DLVRY 4 weeks, Haldi, Not On Sale, Pret, Tussar Silk, Yellow",Yellow,Resham Thread Embroidery,4 Weeks,Pure Moonga Silk,Comfortable Fit,,Featuring this yellow front open embroidered basic panel kurta paired with scalloped embroidered pants. It comes along with embroidered cotton dupatta.,Tussar Silk,Silk thread resham with silver zari.,Resham Thread Work,Comfortable Fit,4 weeks
10251,mahi-kurta-set,,,,,,,,,,,,,,,
10252,mahi-kurta-set,,,,,,,,,,,,,,,
10253,mahi-kurta-set,,,,,,,,,,,,,,,
10254,mahi-kurta-set,,,,,,,,,,,,,,,
10255,mahi-kurta-set,,,,,,,,,,,,,,,
10256,mahi-kurta-set,,,,,,,,,,,,,,,
10257,mahi-kurta-set,,,,,,,,,,,,,,,
10258,mahi-kurta-set,,,,,,,,,,,,,,,
10259,mahi-kurta-set,,,,,,,,,,,,,,,
10260,mishita-anarkali-set,Mishita Anarkali Set,Anarkali Set,"Banarsia, Comfortable Fit, DLVRY 4 weeks, Green, Handloom Cotton, Not On Sale, Pret, Sangeet",Green,Resham Thread Embroidery,4 Weeks,Handloom Cotton,Comfortable Fit,,Featuring this green front open yoke embroidered basic panel kurta paired with scalloped banarasi pants. It comes along with embroidered cotton dupatta.,Handloom Cotton,Floral paisley resham thread motifs.,Resham Thread Work,Comfortable Fit,4 weeks
10261,mishita-anarkali-set,,,,,,,,,,,,,,,
10262,mishita-anarkali-set,,,,,,,,,,,,,,,
10263,mishita-anarkali-set,,,,,,,,,,,,,,,
10264,mishita-anarkali-set,,,,,,,,,,,,,,,
10265,mishita-anarkali-set,,,,,,,,,,,,,,,
10266,mishita-anarkali-set,,,,,,,,,,,,,,,
10267,mishita-anarkali-set,,,,,,,,,,,,,,,
10268,mishita-anarkali-set,,,,,,,,,,,,,,,
10269,mishita-anarkali-set,,,,,,,,,,,,,,,
10270,hejal-anarkali-set,Hejal Anarkali Set,Anarkali Set,"Banarsia, Comfortable Fit, DLVRY 4 weeks, Handloom Cotton, Not On Sale, Pink, Pret, Sagan",Pink,Resham Thread Embroidery,4 Weeks,Handloom Cotton,Comfortable Fit,,Featuring this pink front open yoke embroidered basic panel kurta enhanced with a pair of scalloped banarasi pants. It comes along with embroidered cotton dupatta.,Handloom Cotton,Multicolour resham threads and zari.,Resham Thread Work,Comfortable Fit,4 weeks
10271,hejal-anarkali-set,,,,,,,,,,,,,,,
10272,hejal-anarkali-set,,,,,,,,,,,,,,,
10273,hejal-anarkali-set,,,,,,,,,,,,,,,
10274,hejal-anarkali-set,,,,,,,,,,,,,,,
10275,hejal-anarkali-set,,,,,,,,,,,,,,,
10276,hejal-anarkali-set,,,,,,,,,,,,,,,
10277,hejal-anarkali-set,,,,,,,,,,,,,,,
10278,hejal-anarkali-set,,,,,,,,,,,,,,,
10279,hejal-anarkali-set,,,,,,,,,,,,,,,
10280,falisha-anarkali-set,Falisha Anarkali Set,Anarkali Set,"Banarsia, Beige, Comfortable Fit, DLVRY 4 weeks, Haldi, Handloom Cotton, Not On Sale, Pret",Beige,Resham Thread Embroidery,4 Weeks,Handloom Cotton,Comfortable Fit,,Look beautiful and authentic in this long beige angrakha anarkali. It comes alongwith plain silk salwar and an embroidered organza dupatta.,Handloom Cotton,Gold zari and silk thread resham paisley floral motifs.,Resham Thread Work,Comfortable Fit,4 weeks
10281,falisha-anarkali-set,,,,,,,,,,,,,,,
10282,falisha-anarkali-set,,,,,,,,,,,,,,,
10283,falisha-anarkali-set,,,,,,,,,,,,,,,
10284,falisha-anarkali-set,,,,,,,,,,,,,,,
10285,falisha-anarkali-set,,,,,,,,,,,,,,,
10286,falisha-anarkali-set,,,,,,,,,,,,,,,
10287,falisha-anarkali-set,,,,,,,,,,,,,,,
10288,falisha-anarkali-set,,,,,,,,,,,,,,,
10289,falisha-anarkali-set,,,,,,,,,,,,,,,
10290,anmi-kurta-set,Anmi Kurta Set,Kurta Set,"Banarsia, Comfortable Fit, DLVRY 4 weeks, Green, Not On Sale, Pret, Sangeet, Tussar Silk",Green,Resham Thread Embroidery,4 Weeks,Pure Moonga Silk,Comfortable Fit,,Featuring a double layer kurta in an assymetrical pattern giving an intriguing touch to your stylish appeal with placement embroidery. It comes with plain palazzos and an embroidered contrast dupatta.,Tussar Silk,Floral paisley resham thread and machine embroidery.,Resham Thread Work,Comfortable Fit,4 weeks
10291,anmi-kurta-set,,,,,,,,,,,,,,,
10292,anmi-kurta-set,,,,,,,,,,,,,,,
10293,anmi-kurta-set,,,,,,,,,,,,,,,
10294,anmi-kurta-set,,,,,,,,,,,,,,,
10295,anmi-kurta-set,,,,,,,,,,,,,,,
10296,anmi-kurta-set,,,,,,,,,,,,,,,
10297,anmi-kurta-set,,,,,,,,,,,,,,,
10298,anmi-kurta-set,,,,,,,,,,,,,,,
10299,anmi-kurta-set,,,,,,,,,,,,,,,
10300,aaravi-kurta-set,Aaravi Kurta Set,Kurta Set,"Banarsia, Black, Comfortable Fit, DLVRY 4 weeks, Not On Sale, Pret, Sangeet, Tussar Silk",Black,Resham Thread Embroidery,4 Weeks,Pure Moonga Silk,Comfortable Fit,,"Classy, attractive and a contemporary addition for your everyday wardrobe, this black tussar kurta is enhanced by paisley placement embroidery. It comes along with palazzos and an embroidered black dupatta.",Tussar Silk,Floral paisley two colour tonal resham thread with zari highlight machine embroidery.,Resham Thread Work,Comfortable Fit,4 weeks
10301,aaravi-kurta-set,,,,,,,,,,,,,,,
10302,aaravi-kurta-set,,,,,,,,,,,,,,,
10303,aaravi-kurta-set,,,,,,,,,,,,,,,
10304,aaravi-kurta-set,,,,,,,,,,,,,,,
10305,aaravi-kurta-set,,,,,,,,,,,,,,,
10306,aaravi-kurta-set,,,,,,,,,,,,,,,
10307,aaravi-kurta-set,,,,,,,,,,,,,,,
10308,aaravi-kurta-set,,,,,,,,,,,,,,,
10309,aaravi-kurta-set,,,,,,,,,,,,,,,
10310,harrah-kurta-set,Harrah Kurta Set,Kurta Set,"Banarsia, Comfortable Fit, DLVRY 4 weeks, Handloom Mulmul, Not On Sale, Pret, Red, Sangeet",Red,Resham Thread Embroidery,4 Weeks,Handloom Mulmul,Comfortable Fit,,"Simple and elegant, this classic red handloom cotton kurta with plain palazzos and embroidered dupatta is the perfect addition to a chic wardrobe.",Handloom Mulmul,Floral resham thread work with zari detailing.,Resham Thread Work,Comfortable Fit,4 weeks
10311,harrah-kurta-set,,,,,,,,,,,,,,,
10312,harrah-kurta-set,,,,,,,,,,,,,,,
10313,harrah-kurta-set,,,,,,,,,,,,,,,
10314,harrah-kurta-set,,,,,,,,,,,,,,,
10315,harrah-kurta-set,,,,,,,,,,,,,,,
10316,harrah-kurta-set,,,,,,,,,,,,,,,
10317,harrah-kurta-set,,,,,,,,,,,,,,,
10318,harrah-kurta-set,,,,,,,,,,,,,,,
10319,harrah-kurta-set,,,,,,,,,,,,,,,
10320,kautik-kurta-set,Kautik Kurta Set,Kurta Set,"Banarsia, Beige, Comfortable Fit, DLVRY 4 weeks, Handloom Cotton, Not On Sale, Pret, Sagan",Beige,Resham Thread Embroidery,4 Weeks,Handloom Cotton,Comfortable Fit,,"Simple and elegant, this classic beige handloom cotton kurta with plain palazzos and dupatta is the perfect addition to a chic wardrobe.",Handloom Cotton,Two colour resham outline using gold zari.,Resham Thread Work,Comfortable Fit,4 weeks
10321,kautik-kurta-set,,,,,,,,,,,,,,,
10322,kautik-kurta-set,,,,,,,,,,,,,,,
10323,kautik-kurta-set,,,,,,,,,,,,,,,
10324,kautik-kurta-set,,,,,,,,,,,,,,,
10325,kautik-kurta-set,,,,,,,,,,,,,,,
10326,kautik-kurta-set,,,,,,,,,,,,,,,
10327,kautik-kurta-set,,,,,,,,,,,,,,,
10328,kautik-kurta-set,,,,,,,,,,,,,,,
10329,kautik-kurta-set,,,,,,,,,,,,,,,
10330,kavin-anarkali-set,Kavin Anarkali Set,Anarkali Set,"Banarsia, Blue, Comfortable Fit, DLVRY 4 weeks, Handloom Mulmul, Not On Sale, Pret, Sangeet",Blue,Resham Thread Embroidery,4 Weeks,Handloom Mulmul,Comfortable Fit,,"Classy, attractive and contemporary enough for your everyday wardrobe, this blue front open cotton anarkali kurta is enhanced with beautifully embroidered motifs. It comes along with flowy palazzos and an embroidered beige dupatta.",Handloom Mulmul,Multicolour resham work with zari.,Resham Thread Work,Comfortable Fit,4 weeks
10331,kavin-anarkali-set,,,,,,,,,,,,,,,
10332,kavin-anarkali-set,,,,,,,,,,,,,,,
10333,kavin-anarkali-set,,,,,,,,,,,,,,,
10334,kavin-anarkali-set,,,,,,,,,,,,,,,
10335,kavin-anarkali-set,,,,,,,,,,,,,,,
10336,kavin-anarkali-set,,,,,,,,,,,,,,,
10337,kavin-anarkali-set,,,,,,,,,,,,,,,
10338,kavin-anarkali-set,,,,,,,,,,,,,,,
10339,kavin-anarkali-set,,,,,,,,,,,,,,,
10340,raanu-anarkali-set,Raanu Anarkali Set,Anarkali Set,"Banarsia, Comfortable Fit, DLVRY 4 weeks, Handloom Mulmul, Not On Sale, Pret, Sangeet, Yellow",Yellow,Resham Thread Embroidery,4 Weeks,Handloom Mulmul,Comfortable Fit,,"Classy, attractive and contemporary enough for your everyday wardrobe, this yellow cotton anarkali kurta is enhanced with an embroidered yoke and placement motifs. It comes along with flowy palazzos and an embroidered offwhite dupatta.",Handloom Mulmul,Floral resham thread work with silver zari highlight machine embroidery.,Resham Thread Work,Comfortable Fit,4 weeks
10341,raanu-anarkali-set,,,,,,,,,,,,,,,
10342,raanu-anarkali-set,,,,,,,,,,,,,,,
10343,raanu-anarkali-set,,,,,,,,,,,,,,,
10344,raanu-anarkali-set,,,,,,,,,,,,,,,
10345,raanu-anarkali-set,,,,,,,,,,,,,,,
10346,raanu-anarkali-set,,,,,,,,,,,,,,,
10347,raanu-anarkali-set,,,,,,,,,,,,,,,
10348,raanu-anarkali-set,,,,,,,,,,,,,,,
10349,raanu-anarkali-set,,,,,,,,,,,,,,,
10350,nili-anarkali-set,Nili Anarkali Set,Anarkali Set,"Banarsia, Blue, Comfortable Fit, DLVRY 4 weeks, Handloom Mulmul, Not On Sale, Pret, Sangeet",Blue,Resham Thread Embroidery,4 Weeks,Handloom Mulmul,Comfortable Fit,,"Must have in your wardrobe, an embroidered blue handloom cotton crinkled tunic accentuated with anchor threads and embroidered pants. It comes along with cotton dupatta.",Handloom Mulmul,Resham floral motifs enhanced with zari.,Resham Thread Work,Comfortable Fit,4 weeks
10351,nili-anarkali-set,,,,,,,,,,,,,,,
10352,nili-anarkali-set,,,,,,,,,,,,,,,
10353,nili-anarkali-set,,,,,,,,,,,,,,,
10354,nili-anarkali-set,,,,,,,,,,,,,,,
10355,nili-anarkali-set,,,,,,,,,,,,,,,
10356,nili-anarkali-set,,,,,,,,,,,,,,,
10357,nili-anarkali-set,,,,,,,,,,,,,,,
10358,nili-anarkali-set,,,,,,,,,,,,,,,
10359,nili-anarkali-set,,,,,,,,,,,,,,,
10360,paneri-anarkali-set,Paneri Anarkali Set,Anarkali Set,"Banarsia, Comfortable Fit, DLVRY 4 weeks, Handloom Mulmul, Not On Sale, Pret, Red, Sangeet",Red,Resham Thread Embroidery,4 Weeks,Handloom Mulmul,Comfortable Fit,,"Must have in your wardrobe, an embroidered red handloom cotton crinkled tunic accentuated with anchor threads and embroidered pants. It comes along with cotton dupatta.",Handloom Mulmul,Resham paisley motifs enhanced with zari.,Resham Thread Work,Comfortable Fit,4 weeks
10361,paneri-anarkali-set,,,,,,,,,,,,,,,
10362,paneri-anarkali-set,,,,,,,,,,,,,,,
10363,paneri-anarkali-set,,,,,,,,,,,,,,,
10364,paneri-anarkali-set,,,,,,,,,,,,,,,
10365,paneri-anarkali-set,,,,,,,,,,,,,,,
10366,paneri-anarkali-set,,,,,,,,,,,,,,,
10367,paneri-anarkali-set,,,,,,,,,,,,,,,
10368,paneri-anarkali-set,,,,,,,,,,,,,,,
10369,paneri-anarkali-set,,,,,,,,,,,,,,,
